post_id,timestamp,platform,category,sector,poster,post_url,title,text,content_hash,engagement_score,engagement_likes,engagement_shares,engagement_comments,source_tool
df76d250adc0bd6a,2025-12-04T03:07:35.068533,facebook,sector,tourism,Sri Lanka Tourism & Travel 🇱🇰,https://www.facebook.com,,"Pray for Sri Lanka
In a time when our beautiful island is facing hardship, uncertainty, and pain, let us come together as one nation. May we find strength in unity… See more",df76d250adc0bd6a0d02806c4555dae5d61ef8f129dac5f3428d98fc90fe2d81,0,0,0,0,scrape_facebook
9738a2dfe96e634f,2025-12-04T03:07:35.579935,facebook,sector,tourism,Sri Lanka Travel Ideas,https://www.facebook.com,,Sri Lanka Tourism and the Sri Lanka Air Force have successfully airlifted a group of international tourists stranded in Nuwara Eliya due to severe weather. The mission … See more,9738a2dfe96e634fcd3163694f767ca89160f1c9e8c3299a5cd0305ae8726c14,0,0,0,0,scrape_facebook
0b6bb588a815cbfd,2025-12-04T03:07:35.966715,facebook,sector,tourism,Sri Lanka Tourism & Travel 🇱🇰,https://www.facebook.com,,Hiriketiya Beach — the hidden crescent of paradise in Sri Lanka’s deep south.… See more,0b6bb588a815cbfd22ab8f140d22cf5eb699c4d7a2301221390fa68fd4bc0605,0,0,0,0,scrape_facebook
7febaf158fb08911,2025-12-04T03:07:36.364370,facebook,sector,tourism,Ayubowan Tours & Travels.,https://www.facebook.com,,Discover Sri Lanka and Beyond — The Ayubowan Way,7febaf158fb089111d2f9a8886b4e6d1ccf434703692b7d14471e9151c86a33e,0,0,0,0,scrape_facebook
12307a7e4b2c822e,2025-12-04T03:07:36.765106,facebook,sector,tourism,SriLanka Tourism Guide & Hotel Offer ®️🇱🇰,https://www.facebook.com,,"Sri Lanka marked a strong step forward today as the luxury cruise ship Mein Schiff 06 of TUI Cruises arrived at the Colombo Port with over 2,000 international passenger… See more",12307a7e4b2c822eccd2751f2d14f456b3210a805f53864a475c52a9909cd59f,0,0,0,0,scrape_facebook
58a200d6d9d986bc,2025-12-04T03:07:37.151736,facebook,sector,technology,Sri Lanka Technology Forum ශ්‍රී ලංකා තාක්ෂණික එකමුතුව,https://www.facebook.com,,EARLY BIRDS GET FREE ENTRY! … See more,58a200d6d9d986bc06b6b1f149a64977a5ebd89a550a2a9ed4ecad0586bba2c5,0,0,0,0,scrape_facebook
c884c40f229765dc,2025-12-04T03:07:37.541740,facebook,sector,technology,Sri Lanka Technology Forum ශ්‍රී ලංකා තාක්ෂණික එකමුතුව,https://www.facebook.com,,"Attention electronics enthusiasts & professionals
Measure with Confidence – UNI-T UT61E+ Digital Multimeter!
Take your electronics and electrical projects to the next level with the UNI-T UT-61E+ True RMS Multimeter – engineered for precision, reliability, and ease of use.
… See more",c884c40f229765dc4becd47a10a55c0642034b7170f118c147a01ab9274a6855,0,0,0,0,scrape_facebook
e1cfafde7e7f5839,2025-12-04T03:07:37.932454,facebook,sector,technology,Sri Lanka Technology Forum ශ්‍රී ලංකා තාක්ෂණික එකමුතුව,https://www.facebook.com,,"Attention electronics enthusiasts & professionals
Bring your IoT and communication projects to life with the SIM900A GSM Module HW-353 - reliable, compact, and perfect for sending SMS, and enabling wireless connectivity.
Key Highlights:… See more",e1cfafde7e7f5839992545c6a931d49416429fdc0a99671e072ae1225bae1be5,0,0,0,0,scrape_facebook
11e6b18dd51fbf95,2025-12-04T03:07:38.311564,facebook,sector,technology,Informatics Institute of Technology (IIT),https://www.facebook.com,,"We are proud to share that Mr.Pumudu A. Fernando, Senior Lecturer - Bsc (Hons) Computer Science at IIT, has won 1st place at the Inter-University 3 Minute Thesis Compet… See more",11e6b18dd51fbf95abf2c586850136929e5060a232e701e1cd436cebd3df8485,0,0,0,0,scrape_facebook
ab2d6ffb582c41af,2025-12-04T03:07:38.716708,facebook,sector,technology,Information Communication Technology Agency of Sri Lanka - ICTA,https://www.facebook.com,,Together We Build Global Entrepreneurship Week 2025 Sri Lanka… See more,ab2d6ffb582c41afa6a9e3b584bb76c8e1b728c617b5146b565fc7c6f1bf15f9,0,0,0,0,scrape_facebook
df76d250adc0bd6a,2025-12-04T03:07:39.127238,facebook,sector,tourism,Sri Lanka Tourism & Travel 🇱🇰,https://www.facebook.com,,"Pray for Sri Lanka
In a time when our beautiful island is facing hardship, uncertainty, and pain, let us come together as one nation. May we find strength in unity… See more",df76d250adc0bd6a0d02806c4555dae5d61ef8f129dac5f3428d98fc90fe2d81,0,0,0,0,scrape_facebook
9738a2dfe96e634f,2025-12-04T03:07:39.508206,facebook,sector,tourism,Sri Lanka Travel Ideas,https://www.facebook.com,,Sri Lanka Tourism and the Sri Lanka Air Force have successfully airlifted a group of international tourists stranded in Nuwara Eliya due to severe weather. The mission … See more,9738a2dfe96e634fcd3163694f767ca89160f1c9e8c3299a5cd0305ae8726c14,0,0,0,0,scrape_facebook
0b6bb588a815cbfd,2025-12-04T03:07:39.890399,facebook,sector,tourism,Sri Lanka Tourism & Travel 🇱🇰,https://www.facebook.com,,Hiriketiya Beach — the hidden crescent of paradise in Sri Lanka’s deep south.… See more,0b6bb588a815cbfd22ab8f140d22cf5eb699c4d7a2301221390fa68fd4bc0605,0,0,0,0,scrape_facebook
7febaf158fb08911,2025-12-04T03:07:40.282632,facebook,sector,tourism,Ayubowan Tours & Travels.,https://www.facebook.com,,Discover Sri Lanka and Beyond — The Ayubowan Way,7febaf158fb089111d2f9a8886b4e6d1ccf434703692b7d14471e9151c86a33e,0,0,0,0,scrape_facebook
12307a7e4b2c822e,2025-12-04T03:07:40.802340,facebook,sector,tourism,SriLanka Tourism Guide & Hotel Offer ®️🇱🇰,https://www.facebook.com,,"Sri Lanka marked a strong step forward today as the luxury cruise ship Mein Schiff 06 of TUI Cruises arrived at the Colombo Port with over 2,000 international passenger… See more",12307a7e4b2c822eccd2751f2d14f456b3210a805f53864a475c52a9909cd59f,0,0,0,0,scrape_facebook
58a200d6d9d986bc,2025-12-04T03:07:41.192340,facebook,sector,technology,Sri Lanka Technology Forum ශ්‍රී ලංකා තාක්ෂණික එකමුතුව,https://www.facebook.com,,EARLY BIRDS GET FREE ENTRY! … See more,58a200d6d9d986bc06b6b1f149a64977a5ebd89a550a2a9ed4ecad0586bba2c5,0,0,0,0,scrape_facebook
c884c40f229765dc,2025-12-04T03:07:41.581613,facebook,sector,technology,Sri Lanka Technology Forum ශ්‍රී ලංකා තාක්ෂණික එකමුතුව,https://www.facebook.com,,"Attention electronics enthusiasts & professionals
Measure with Confidence – UNI-T UT61E+ Digital Multimeter!
Take your electronics and electrical projects to the next level with the UNI-T UT-61E+ True RMS Multimeter – engineered for precision, reliability, and ease of use.
… See more",c884c40f229765dc4becd47a10a55c0642034b7170f118c147a01ab9274a6855,0,0,0,0,scrape_facebook
e1cfafde7e7f5839,2025-12-04T03:07:41.981313,facebook,sector,technology,Sri Lanka Technology Forum ශ්‍රී ලංකා තාක්ෂණික එකමුතුව,https://www.facebook.com,,"Attention electronics enthusiasts & professionals
Bring your IoT and communication projects to life with the SIM900A GSM Module HW-353 - reliable, compact, and perfect for sending SMS, and enabling wireless connectivity.
Key Highlights:… See more",e1cfafde7e7f5839992545c6a931d49416429fdc0a99671e072ae1225bae1be5,0,0,0,0,scrape_facebook
11e6b18dd51fbf95,2025-12-04T03:07:42.390535,facebook,sector,technology,Informatics Institute of Technology (IIT),https://www.facebook.com,,"We are proud to share that Mr.Pumudu A. Fernando, Senior Lecturer - Bsc (Hons) Computer Science at IIT, has won 1st place at the Inter-University 3 Minute Thesis Compet… See more",11e6b18dd51fbf95abf2c586850136929e5060a232e701e1cd436cebd3df8485,0,0,0,0,scrape_facebook
ab2d6ffb582c41af,2025-12-04T03:07:42.782658,facebook,sector,technology,Information Communication Technology Agency of Sri Lanka - ICTA,https://www.facebook.com,,Together We Build Global Entrepreneurship Week 2025 Sri Lanka… See more,ab2d6ffb582c41afa6a9e3b584bb76c8e1b728c617b5146b565fc7c6f1bf15f9,0,0,0,0,scrape_facebook
ce996ef1b1568cfb,2025-12-04T03:26:19.749457,facebook,sector,manufacturing,Sri lanka travel and tourism � ����,https://www.facebook.com,,"We are a small scale garments manufacturing unit situated in weeraketiya Sri Lanka and samples and development unit at Maharagama Sri Lanka is capable of handling  woven and knit production ,we  currently manufacture for Export customers and top local customers
We are now looking for new orders to  optimize our capacity
Please feel free to contact us for your next sample development to bulk  production
ZiniBini -0094711482459",ce996ef1b1568cfb66ef826e4c617548672d7370494840959885252730cd4447,0,0,0,0,scrape_facebook
9914468240cb0d73,2025-12-04T03:26:20.130902,facebook,sector,manufacturing,Sales Representative... Vacancy Ideas..,https://www.facebook.com,,"Job Vacancy – Sales Executive
A leading paint manufacturing company in Sri Lanka is looking for dynamic and dedicated male candidates to join our team as Sales Executives.
Job locations available in Colombo, Gampaha, Rathnapura and Matara.
(Factory located in Gampaha)… See more",9914468240cb0d7312bdd210c35cd7644e380447f36cc6947bee7db3871640ba,0,0,0,0,scrape_facebook
db09c511761f8e25,2025-12-04T03:26:20.525776,facebook,sector,manufacturing,Suzuki Every Sri Lanka,https://www.facebook.com,,"Himash 0763196668
Nissan Clipper Nv100  (Same as Suzuki every )
2015 manufacturing
2018 Registered
Power shutters and Power mirrors … See more",db09c511761f8e2501d6c95612738ec693128a7cb59b4da793fa22841429415a,0,0,0,0,scrape_facebook
d23432c793bdaf6d,2025-12-04T03:26:20.909308,facebook,sector,manufacturing,AXIO Club Sri lanka,https://www.facebook.com,,TOYOTA AXIO HYBRID WXB (2017)… See more,d23432c793bdaf6d032d4177c6977aada7f632a939600626863d24d2c1680928,0,0,0,0,scrape_facebook
d9c0dc73943451fb,2025-12-04T03:26:21.309479,facebook,sector,manufacturing,TOYOTA VITZ CLUB OF SRI LANKA 🇱🇰,https://www.facebook.com,,"‎Manufacturing 2016
‎Register 2017
‎2nd owner 2017 to 2025 Emission test reports available
‎Android player
‎Dual multifunction … See more",d9c0dc73943451fb1a3a2a7a279cc0dd79db248862d24ea5f1c0925c4de8cf50,0,0,0,0,scrape_facebook
9738a2dfe96e634f,2025-12-04T03:26:21.710432,facebook,sector,tourism,Sri Lanka Travel Ideas,https://www.facebook.com,,Sri Lanka Tourism and the Sri Lanka Air Force have successfully airlifted a group of international tourists stranded in Nuwara Eliya due to severe weather. The mission … See more,9738a2dfe96e634fcd3163694f767ca89160f1c9e8c3299a5cd0305ae8726c14,0,0,0,0,scrape_facebook
df76d250adc0bd6a,2025-12-04T03:26:22.094092,facebook,sector,tourism,Sri Lanka Tourism & Travel 🇱🇰,https://www.facebook.com,,"Pray for Sri Lanka
In a time when our beautiful island is facing hardship, uncertainty, and pain, let us come together as one nation. May we find strength in unity… See more",df76d250adc0bd6a0d02806c4555dae5d61ef8f129dac5f3428d98fc90fe2d81,0,0,0,0,scrape_facebook
0b6bb588a815cbfd,2025-12-04T03:26:22.470250,facebook,sector,tourism,Sri Lanka Tourism & Travel 🇱🇰,https://www.facebook.com,,Hiriketiya Beach — the hidden crescent of paradise in Sri Lanka’s deep south.… See more,0b6bb588a815cbfd22ab8f140d22cf5eb699c4d7a2301221390fa68fd4bc0605,0,0,0,0,scrape_facebook
7febaf158fb08911,2025-12-04T03:26:22.863691,facebook,sector,tourism,Ayubowan Tours & Travels.,https://www.facebook.com,,Discover Sri Lanka and Beyond — The Ayubowan Way,7febaf158fb089111d2f9a8886b4e6d1ccf434703692b7d14471e9151c86a33e,0,0,0,0,scrape_facebook
12307a7e4b2c822e,2025-12-04T03:26:23.253004,facebook,sector,tourism,SriLanka Tourism Guide & Hotel Offer ®️🇱🇰,https://www.facebook.com,,"Sri Lanka marked a strong step forward today as the luxury cruise ship Mein Schiff 06 of TUI Cruises arrived at the Colombo Port with over 2,000 international passenger… See more",12307a7e4b2c822eccd2751f2d14f456b3210a805f53864a475c52a9909cd59f,0,0,0,0,scrape_facebook
58a200d6d9d986bc,2025-12-04T03:26:23.651823,facebook,sector,technology,Sri Lanka Technology Forum ශ්‍රී ලංකා තාක්ෂණික එකමුතුව,https://www.facebook.com,,EARLY BIRDS GET FREE ENTRY! … See more,58a200d6d9d986bc06b6b1f149a64977a5ebd89a550a2a9ed4ecad0586bba2c5,0,0,0,0,scrape_facebook
c884c40f229765dc,2025-12-04T03:26:24.038857,facebook,sector,technology,Sri Lanka Technology Forum ශ්‍රී ලංකා තාක්ෂණික එකමුතුව,https://www.facebook.com,,"Attention electronics enthusiasts & professionals
Measure with Confidence – UNI-T UT61E+ Digital Multimeter!
Take your electronics and electrical projects to the next level with the UNI-T UT-61E+ True RMS Multimeter – engineered for precision, reliability, and ease of use.
… See more",c884c40f229765dc4becd47a10a55c0642034b7170f118c147a01ab9274a6855,0,0,0,0,scrape_facebook
e1cfafde7e7f5839,2025-12-04T03:26:24.403001,facebook,sector,technology,Sri Lanka Technology Forum ශ්‍රී ලංකා තාක්ෂණික එකමුතුව,https://www.facebook.com,,"Attention electronics enthusiasts & professionals
Bring your IoT and communication projects to life with the SIM900A GSM Module HW-353 - reliable, compact, and perfect for sending SMS, and enabling wireless connectivity.
Key Highlights:… See more",e1cfafde7e7f5839992545c6a931d49416429fdc0a99671e072ae1225bae1be5,0,0,0,0,scrape_facebook
11e6b18dd51fbf95,2025-12-04T03:26:24.792501,facebook,sector,technology,Informatics Institute of Technology (IIT),https://www.facebook.com,,"We are proud to share that Mr.Pumudu A. Fernando, Senior Lecturer - Bsc (Hons) Computer Science at IIT, has won 1st place at the Inter-University 3 Minute Thesis Compet… See more",11e6b18dd51fbf95abf2c586850136929e5060a232e701e1cd436cebd3df8485,0,0,0,0,scrape_facebook
ab2d6ffb582c41af,2025-12-04T03:26:25.206828,facebook,sector,technology,Information Communication Technology Agency of Sri Lanka - ICTA,https://www.facebook.com,,Together We Build Global Entrepreneurship Week 2025 Sri Lanka… See more,ab2d6ffb582c41afa6a9e3b584bb76c8e1b728c617b5146b565fc7c6f1bf15f9,0,0,0,0,scrape_facebook
ce996ef1b1568cfb,2025-12-04T03:26:25.626909,facebook,sector,manufacturing,Sri lanka travel and tourism � ����,https://www.facebook.com,,"We are a small scale garments manufacturing unit situated in weeraketiya Sri Lanka and samples and development unit at Maharagama Sri Lanka is capable of handling  woven and knit production ,we  currently manufacture for Export customers and top local customers
We are now looking for new orders to  optimize our capacity
Please feel free to contact us for your next sample development to bulk  production
ZiniBini -0094711482459",ce996ef1b1568cfb66ef826e4c617548672d7370494840959885252730cd4447,0,0,0,0,scrape_facebook
9914468240cb0d73,2025-12-04T03:26:26.058033,facebook,sector,manufacturing,Sales Representative... Vacancy Ideas..,https://www.facebook.com,,"Job Vacancy – Sales Executive
A leading paint manufacturing company in Sri Lanka is looking for dynamic and dedicated male candidates to join our team as Sales Executives.
Job locations available in Colombo, Gampaha, Rathnapura and Matara.
(Factory located in Gampaha)… See more",9914468240cb0d7312bdd210c35cd7644e380447f36cc6947bee7db3871640ba,0,0,0,0,scrape_facebook
db09c511761f8e25,2025-12-04T03:26:26.527312,facebook,sector,manufacturing,Suzuki Every Sri Lanka,https://www.facebook.com,,"Himash 0763196668
Nissan Clipper Nv100  (Same as Suzuki every )
2015 manufacturing
2018 Registered
Power shutters and Power mirrors … See more",db09c511761f8e2501d6c95612738ec693128a7cb59b4da793fa22841429415a,0,0,0,0,scrape_facebook
d23432c793bdaf6d,2025-12-04T03:26:27.035380,facebook,sector,manufacturing,AXIO Club Sri lanka,https://www.facebook.com,,TOYOTA AXIO HYBRID WXB (2017)… See more,d23432c793bdaf6d032d4177c6977aada7f632a939600626863d24d2c1680928,0,0,0,0,scrape_facebook
d9c0dc73943451fb,2025-12-04T03:26:27.477955,facebook,sector,manufacturing,TOYOTA VITZ CLUB OF SRI LANKA 🇱🇰,https://www.facebook.com,,"‎Manufacturing 2016
‎Register 2017
‎2nd owner 2017 to 2025 Emission test reports available
‎Android player
‎Dual multifunction … See more",d9c0dc73943451fb1a3a2a7a279cc0dd79db248862d24ea5f1c0925c4de8cf50,0,0,0,0,scrape_facebook
9738a2dfe96e634f,2025-12-04T03:26:27.851599,facebook,sector,tourism,Sri Lanka Travel Ideas,https://www.facebook.com,,Sri Lanka Tourism and the Sri Lanka Air Force have successfully airlifted a group of international tourists stranded in Nuwara Eliya due to severe weather. The mission … See more,9738a2dfe96e634fcd3163694f767ca89160f1c9e8c3299a5cd0305ae8726c14,0,0,0,0,scrape_facebook
df76d250adc0bd6a,2025-12-04T03:26:28.250190,facebook,sector,tourism,Sri Lanka Tourism & Travel 🇱🇰,https://www.facebook.com,,"Pray for Sri Lanka
In a time when our beautiful island is facing hardship, uncertainty, and pain, let us come together as one nation. May we find strength in unity… See more",df76d250adc0bd6a0d02806c4555dae5d61ef8f129dac5f3428d98fc90fe2d81,0,0,0,0,scrape_facebook
0b6bb588a815cbfd,2025-12-04T03:26:28.641053,facebook,sector,tourism,Sri Lanka Tourism & Travel 🇱🇰,https://www.facebook.com,,Hiriketiya Beach — the hidden crescent of paradise in Sri Lanka’s deep south.… See more,0b6bb588a815cbfd22ab8f140d22cf5eb699c4d7a2301221390fa68fd4bc0605,0,0,0,0,scrape_facebook
7febaf158fb08911,2025-12-04T03:26:29.044994,facebook,sector,tourism,Ayubowan Tours & Travels.,https://www.facebook.com,,Discover Sri Lanka and Beyond — The Ayubowan Way,7febaf158fb089111d2f9a8886b4e6d1ccf434703692b7d14471e9151c86a33e,0,0,0,0,scrape_facebook
12307a7e4b2c822e,2025-12-04T03:26:29.463627,facebook,sector,tourism,SriLanka Tourism Guide & Hotel Offer ®️🇱🇰,https://www.facebook.com,,"Sri Lanka marked a strong step forward today as the luxury cruise ship Mein Schiff 06 of TUI Cruises arrived at the Colombo Port with over 2,000 international passenger… See more",12307a7e4b2c822eccd2751f2d14f456b3210a805f53864a475c52a9909cd59f,0,0,0,0,scrape_facebook
58a200d6d9d986bc,2025-12-04T03:26:29.871379,facebook,sector,technology,Sri Lanka Technology Forum ශ්‍රී ලංකා තාක්ෂණික එකමුතුව,https://www.facebook.com,,EARLY BIRDS GET FREE ENTRY! … See more,58a200d6d9d986bc06b6b1f149a64977a5ebd89a550a2a9ed4ecad0586bba2c5,0,0,0,0,scrape_facebook
c884c40f229765dc,2025-12-04T03:26:30.254679,facebook,sector,technology,Sri Lanka Technology Forum ශ්‍රී ලංකා තාක්ෂණික එකමුතුව,https://www.facebook.com,,"Attention electronics enthusiasts & professionals
Measure with Confidence – UNI-T UT61E+ Digital Multimeter!
Take your electronics and electrical projects to the next level with the UNI-T UT-61E+ True RMS Multimeter – engineered for precision, reliability, and ease of use.
… See more",c884c40f229765dc4becd47a10a55c0642034b7170f118c147a01ab9274a6855,0,0,0,0,scrape_facebook
e1cfafde7e7f5839,2025-12-04T03:26:30.663300,facebook,sector,technology,Sri Lanka Technology Forum ශ්‍රී ලංකා තාක්ෂණික එකමුතුව,https://www.facebook.com,,"Attention electronics enthusiasts & professionals
Bring your IoT and communication projects to life with the SIM900A GSM Module HW-353 - reliable, compact, and perfect for sending SMS, and enabling wireless connectivity.
Key Highlights:… See more",e1cfafde7e7f5839992545c6a931d49416429fdc0a99671e072ae1225bae1be5,0,0,0,0,scrape_facebook
11e6b18dd51fbf95,2025-12-04T03:26:31.105441,facebook,sector,technology,Informatics Institute of Technology (IIT),https://www.facebook.com,,"We are proud to share that Mr.Pumudu A. Fernando, Senior Lecturer - Bsc (Hons) Computer Science at IIT, has won 1st place at the Inter-University 3 Minute Thesis Compet… See more",11e6b18dd51fbf95abf2c586850136929e5060a232e701e1cd436cebd3df8485,0,0,0,0,scrape_facebook
ab2d6ffb582c41af,2025-12-04T03:26:31.541411,facebook,sector,technology,Information Communication Technology Agency of Sri Lanka - ICTA,https://www.facebook.com,,Together We Build Global Entrepreneurship Week 2025 Sri Lanka… See more,ab2d6ffb582c41afa6a9e3b584bb76c8e1b728c617b5146b565fc7c6f1bf15f9,0,0,0,0,scrape_facebook
ce996ef1b1568cfb,2025-12-04T03:45:05.676194,facebook,sector,manufacturing,Sri lanka travel and tourism � ����,https://www.facebook.com,,"We are a small scale garments manufacturing unit situated in weeraketiya Sri Lanka and samples and development unit at Maharagama Sri Lanka is capable of handling  woven and knit production ,we  currently manufacture for Export customers and top local customers
We are now looking for new orders to  optimize our capacity
Please feel free to contact us for your next sample development to bulk  production
ZiniBini -0094711482459",ce996ef1b1568cfb66ef826e4c617548672d7370494840959885252730cd4447,0,0,0,0,scrape_facebook
9914468240cb0d73,2025-12-04T03:45:06.064813,facebook,sector,manufacturing,Sales Representative... Vacancy Ideas..,https://www.facebook.com,,"Job Vacancy – Sales Executive
A leading paint manufacturing company in Sri Lanka is looking for dynamic and dedicated male candidates to join our team as Sales Executives.
Job locations available in Colombo, Gampaha, Rathnapura and Matara.
(Factory located in Gampaha)… See more",9914468240cb0d7312bdd210c35cd7644e380447f36cc6947bee7db3871640ba,0,0,0,0,scrape_facebook
db09c511761f8e25,2025-12-04T03:45:06.477400,facebook,sector,manufacturing,Suzuki Every Sri Lanka,https://www.facebook.com,,"Himash 0763196668
Nissan Clipper Nv100  (Same as Suzuki every )
2015 manufacturing
2018 Registered
Power shutters and Power mirrors … See more",db09c511761f8e2501d6c95612738ec693128a7cb59b4da793fa22841429415a,0,0,0,0,scrape_facebook
d23432c793bdaf6d,2025-12-04T03:45:06.856435,facebook,sector,manufacturing,AXIO Club Sri lanka,https://www.facebook.com,,TOYOTA AXIO HYBRID WXB (2017)… See more,d23432c793bdaf6d032d4177c6977aada7f632a939600626863d24d2c1680928,0,0,0,0,scrape_facebook
